Student Name,Attendance %,Internal Marks,Final Marks,Assignment Scores,Extra Activities,Family Income,Internet Access,Study Hours,Placement Status,Average Score,Risk Category,Performance_Level
Michael Lewis,85.9,60,64,53,Sports,69520.0,Yes,3.1,Placed,59.0,Need Improvement,Average
Ryan Wilson,90.0,42,63,47,Sports,29864.0,Yes,2.7,Placed,50.666666666666664,Need Improvement,Average
Nicholas Jackson,64.9,75,80,70,Music,127900.0,Yes,5.3,Placed,75.0,safe,Good
Angela Clark,72.4,49,74,85,Sports,29069.0,Yes,3.7,Placed,69.33333333333333,safe,Average
Paul King,78.2,56,52,60,Debate,64702.0,Yes,4.5,Not Placed,56.0,Need Improvement,Average
Ashley Hill,80.9,70,84,90,NCC,136136.0,No,7.0,Placed,81.33333333333333,safe,Good
James Miller,94.8,63,64,72,Sports,16341.0,Yes,6.6,Placed,66.33333333333333,safe,Average
Cynthia Lopez,85.5,54,66,76,Debate,28124.0,No,4.5,Placed,65.33333333333333,safe,Average
Sandra Jackson,80.0,59,69,84,NCC,90070.0,Yes,7.2,Placed,70.66666666666667,safe,Good
Jennifer Garcia,70.0,70,75,81,Music,50067.0,Yes,6.7,Placed,75.33333333333333,safe,Good
Kimberly Martin,81.7,69,85,74,Volunteer,64702.0,Yes,5.1,Placed,76.0,safe,Good
Linda Rodriguez,66.6,46,70,100,Debate,56111.0,Yes,8.3,Placed,72.0,safe,Good
David Martin,65.9,41,51,100,Debate,54329.0,No,6.5,Not Placed,64.0,safe,Average
Donald Wilson,96.9,52,81,72,Debate,43673.0,Yes,6.3,Placed,68.33333333333333,safe,Average
Carol Thomas,83.0,69,89,88,Debate,70300.0,Yes,6.7,Placed,82.0,safe,Good
Joseph Clark,77.1,55,56,59,Sports,85525.0,Yes,2.6,Not Placed,56.666666666666664,Need Improvement,Average
Michelle Torres,78.9,70,86,97,Sports,79160.0,Yes,6.9,Placed,84.33333333333333,safe,Good
Lisa Thompson,71.8,73,79,53,Volunteer,64303.0,Yes,5.1,Placed,68.33333333333333,safe,Average
Jennifer Moore,72.7,77,89,85,Music,106426.0,Yes,6.6,Placed,83.66666666666667,safe,Good
Sandra Thompson,87.7,75,55,60,Sports,13061.0,Yes,5.0,Not Placed,63.333333333333336,safe,Average
Matthew Scott,85.6,46,70,81,Sports,53126.0,Yes,5.7,Placed,65.66666666666667,safe,Average
Ronald White,61.3,41,59,87,Sports,73690.0,Yes,6.5,Not Placed,62.333333333333336,safe,Average
Donna Young,83.8,68,82,60,Sports,43983.0,Yes,5.5,Placed,70.0,safe,Good
Nicholas White,80.8,47,48,57,Volunteer,40217.0,Yes,2.4,Not Placed,50.666666666666664,Need Improvement,Average
Joshua Clark,71.1,73,80,92,Sports,66147.0,No,6.7,Placed,81.66666666666667,safe,Good
Elizabeth Walker,96.2,62,90,62,Sports,19803.0,Yes,4.5,Placed,71.33333333333333,safe,Good
Amy Walker,87.5,63,66,51,NCC,53554.0,Yes,3.8,Placed,60.0,safe,Average
Jennifer Hill,93.6,83,70,69,NCC,71080.0,Yes,6.4,Placed,74.0,safe,Good
John Smith,97.6,74,85,89,Sports,22139.0,Yes,6.1,Placed,82.66666666666667,safe,Good
Thomas Martin,80.0,54,61,62,Debate,125063.0,Yes,4.8,Placed,59.0,Need Improvement,Average
Nancy Martin,81.3,65,74,72,Sports,40840.0,Yes,6.5,Placed,70.33333333333333,safe,Good
Jason Anderson,81.1,46,50,69,Sports,113661.0,No,4.0,Not Placed,55.0,Need Improvement,Average
Rebecca Rodriguez,71.6,52,61,75,NCC,67715.0,No,4.8,Placed,62.666666666666664,safe,Average
Mark Wright,70.6,44,55,40,NCC,60471.0,No,3.2,Not Placed,46.333333333333336,Need Improvement,Poor
Brian Torres,80.3,85,80,100,Sports,81880.0,No,9.3,Placed,88.33333333333333,safe,Excellent
James Garcia,100.0,100,90,100,Volunteer,8000.0,Yes,9.3,Placed,96.66666666666667,safe,Excellent
Nicholas Torres,57.6,83,78,69,Music,63843.0,No,6.9,Placed,76.66666666666667,safe,Good
Emily Clark,70.1,48,57,61,Volunteer,90783.0,Yes,5.7,Not Placed,55.333333333333336,Need Improvement,Average
Rebecca Thompson,93.2,71,79,74,Sports,120377.0,Yes,5.8,Placed,74.66666666666667,safe,Good
Lisa White,80.0,30,58,67,Volunteer,38144.0,No,4.0,Not Placed,51.666666666666664,Need Improvement,Average
Gary Anderson,77.7,67,75,57,Sports,95128.0,Yes,5.1,Placed,66.33333333333333,safe,Average
Paul Wilson,82.8,65,72,89,Volunteer,40081.0,Yes,6.7,Placed,75.33333333333333,safe,Good
Joseph Ramirez,86.7,60,61,66,Sports,86020.0,Yes,5.4,Placed,62.333333333333336,safe,Average
Emma Thomas,77.9,54,53,64,Debate,53494.0,Yes,5.1,Not Placed,57.0,Need Improvement,Average
Robert Allen,81.1,86,70,57,NCC,8000.0,Yes,5.3,Placed,71.0,safe,Good
Anthony Thompson,72.6,34,40,38,Debate,64460.0,Yes,1.3,Not Placed,37.333333333333336,At risk,Poor
Angela Young,72.4,57,85,100,Sports,64702.0,No,7.6,Placed,80.66666666666667,safe,Good
Sandra Thomas,80.0,83,86,100,Sports,55842.0,No,8.4,Placed,89.66666666666667,safe,Excellent
Susan Miller,80.3,63,70,73,Volunteer,50630.0,Yes,4.0,Placed,68.66666666666667,safe,Average
Jason Robinson,70.2,62,68,100,Music,84897.0,Yes,7.2,Placed,76.66666666666667,safe,Good
Michelle Thompson,99.5,79,85,98,Music,94781.0,Yes,7.4,Placed,87.33333333333333,safe,Excellent
Ronald Flores,70.6,60,90,65,Debate,94684.0,Yes,3.9,Placed,71.66666666666667,safe,Good
Jessica Williams,60.6,57,63,76,Music,72556.0,Yes,5.8,Placed,65.33333333333333,safe,Average
Linda Hill,87.5,74,67,82,Debate,68198.0,Yes,6.9,Placed,74.33333333333333,safe,Good
Robert Rodriguez,82.6,82,85,78,Music,94438.0,Yes,7.2,Placed,81.66666666666667,safe,Good
Amanda Rodriguez,69.0,47,67,82,Music,48861.0,No,5.8,Placed,65.33333333333333,safe,Average
Steven Brown,69.1,44,68,82,Debate,63254.0,Yes,6.3,Placed,64.66666666666667,safe,Average
Michelle Thomas,89.2,68,70,82,Sports,35197.0,No,8.1,Placed,73.33333333333333,safe,Good
Emily Hernandez,61.5,74,64,69,NCC,80060.0,Yes,5.0,Placed,69.0,safe,Average
Thomas Sanchez,71.5,63,76,89,Sports,43574.0,No,6.6,Placed,76.0,safe,Good
Lisa Wilson,78.9,52,65,99,Sports,83591.0,Yes,7.4,Placed,72.0,safe,Good
Thomas Nguyen,80.0,65,84,74,Sports,32781.0,No,5.9,Placed,74.33333333333333,safe,Good
Donald Clark,66.7,47,59,66,Volunteer,62199.0,Yes,5.4,Not Placed,57.333333333333336,Need Improvement,Average
Robert Anderson,100.0,75,72,100,Sports,64702.0,No,8.4,Placed,82.33333333333333,safe,Good
Donna Johnson,68.2,70,80,67,Music,57415.0,Yes,5.1,Placed,72.33333333333333,safe,Good
Robert Ramirez,80.0,72,86,93,NCC,64702.0,Yes,7.5,Placed,83.66666666666667,safe,Good
Sandra Allen,74.8,62,61,66,Sports,60662.0,Yes,7.4,Placed,63.0,safe,Average
Charles Miller,67.0,56,68,80,Debate,18544.0,Yes,5.1,Placed,68.0,safe,Average
Amy Flores,94.8,30,67,79,Volunteer,49573.0,No,6.3,Placed,58.666666666666664,Need Improvement,Average
Jennifer King,63.3,62,83,94,Sports,61794.0,No,7.5,Placed,79.66666666666667,safe,Good
Andrew Perez,77.4,62,70,63,Volunteer,43024.0,No,5.2,Placed,65.0,safe,Average
Elizabeth Wright,59.0,62,82,100,NCC,42474.0,Yes,7.2,Placed,81.33333333333333,safe,Good
Ronald Gonzalez,76.0,77,77,74,Debate,89994.0,Yes,6.9,Placed,76.0,safe,Good
Jason Taylor,80.3,43,44,66,Volunteer,72118.0,No,4.3,Not Placed,51.0,Need Improvement,Average
Lisa Sanchez,69.7,61,78,89,Sports,46732.0,No,7.0,Placed,76.0,safe,Good
David Taylor,85.7,43,50,72,NCC,44304.0,Yes,3.9,Not Placed,55.0,Need Improvement,Average
Jessica Hill,85.4,57,78,74,Volunteer,48701.0,Yes,3.8,Placed,69.66666666666667,safe,Average
James Lewis,72.6,82,80,98,Sports,56541.0,Yes,8.0,Placed,86.66666666666667,safe,Excellent
Carol White,92.2,62,66,76,Debate,32304.0,Yes,6.0,Placed,68.0,safe,Average
Joseph Miller,63.0,57,82,100,NCC,89565.0,No,7.2,Placed,79.66666666666667,safe,Good
Carol Flores,74.3,72,73,91,Music,64702.0,Yes,8.0,Placed,78.66666666666667,safe,Good
Jennifer Wilson,70.3,38,66,79,Music,83095.0,No,5.1,Placed,61.0,safe,Average
John Robinson,94.8,62,58,58,NCC,101406.0,No,4.9,Not Placed,59.333333333333336,Need Improvement,Average
Melissa Brown,55.9,60,65,76,NCC,96347.0,Yes,7.4,Placed,67.0,safe,Average
Kevin Harris,72.5,42,66,73,Sports,69980.0,Yes,5.3,Placed,60.333333333333336,safe,Average
Sarah Wilson,96.6,79,100,95,Debate,41615.0,Yes,6.8,Placed,91.33333333333333,safe,Excellent
Michael Brown,94.9,54,57,67,Sports,65974.0,Yes,5.1,Not Placed,59.333333333333336,Need Improvement,Average
Mary Flores,66.3,59,64,78,Sports,72687.0,Yes,7.1,Placed,67.0,safe,Average
Nancy Allen,80.0,76,86,88,Music,34441.0,No,6.7,Placed,83.33333333333333,safe,Good
Gary Lewis,58.0,62,73,85,Sports,34135.0,Yes,6.4,Placed,73.33333333333333,safe,Good
Karen Moore,84.1,75,84,84,Sports,80690.0,Yes,5.5,Placed,81.0,safe,Good
Gary Young,88.5,61,59,59,Sports,35965.0,Yes,4.0,Not Placed,59.666666666666664,Need Improvement,Average
Michael Smith,76.9,28,37,55,Volunteer,90504.0,No,4.4,Not Placed,40.0,Need Improvement,Poor
Melissa Smith,100.0,92,90,87,Music,47367.0,Yes,6.3,Placed,89.66666666666667,safe,Excellent
Thomas Nguyen,82.8,49,51,62,NCC,52258.0,No,3.6,Not Placed,54.0,Need Improvement,Average
Kenneth Scott,81.2,66,70,89,Sports,49664.0,No,6.7,Placed,75.0,safe,Good
Sarah Wright,81.3,47,62,63,Volunteer,86869.0,No,4.1,Placed,57.333333333333336,Need Improvement,Average
Kenneth Martin,78.9,33,75,75,NCC,47435.0,No,3.5,Placed,61.0,safe,Average
Nicholas Rodriguez,72.9,57,53,81,Music,53240.0,Yes,5.7,Not Placed,63.666666666666664,safe,Average
Matthew Wright,77.2,82,0,100,Sports,36943.0,Yes,8.8,Placed,60.666666666666664,safe,Average
John Hernandez,96.4,88,0,68,Sports,64702.0,Yes,6.2,Placed,52.0,Need Improvement,Average
Gary Sanchez,82.9,77,86,100,NCC,76636.0,Yes,8.4,Placed,87.66666666666667,safe,Excellent
Sharon Thomas,80.0,71,65,97,Music,51221.0,No,7.5,Placed,77.66666666666667,safe,Good
Sandra Young,93.5,65,77,63,Debate,128929.0,Yes,2.6,Placed,68.33333333333333,safe,Average
Laura Young,84.1,52,66,74,Sports,64702.0,No,5.4,Placed,64.0,safe,Average
Ronald Ramirez,100.0,72,69,75,Music,49425.0,Yes,6.0,Placed,72.0,safe,Good
Jennifer Taylor,60.3,57,59,74,Debate,34691.0,Yes,7.3,Not Placed,63.333333333333336,safe,Average
Charles Flores,80.0,42,62,47,Sports,118281.0,Yes,2.8,Placed,50.333333333333336,Need Improvement,Average
Daniel Martin,77.2,65,59,76,NCC,78062.0,No,5.5,Not Placed,66.66666666666667,safe,Average
Emily Clark,100.0,60,76,85,Sports,28039.0,No,7.4,Placed,73.66666666666667,safe,Good
Steven Thompson,80.3,45,58,60,Music,105792.0,No,4.3,Not Placed,54.333333333333336,Need Improvement,Average
Betty Thomas,86.6,54,47,58,Music,10496.0,Yes,3.7,Not Placed,53.0,Need Improvement,Average
Charles Thompson,85.9,55,52,74,Debate,119379.0,Yes,5.6,Not Placed,60.333333333333336,safe,Average
George Clark,61.3,71,62,53,Music,14849.0,Yes,4.1,Placed,62.0,safe,Average
Michelle Scott,91.2,77,86,80,Sports,8000.0,No,7.6,Placed,81.0,safe,Good
Jacob Lee,73.8,28,29,29,Debate,52998.0,Yes,1.6,Not Placed,28.666666666666668,At risk,Poor
Robert Taylor,65.5,46,63,78,Sports,50173.0,No,4.6,Placed,62.333333333333336,safe,Average
William Johnson,95.6,90,95,95,Music,96547.0,Yes,6.4,Placed,93.33333333333333,safe,Excellent
Brian Jackson,84.9,73,81,72,Volunteer,128678.0,Yes,6.7,Placed,75.33333333333333,safe,Good
Mary Davis,77.8,87,90,88,Sports,8000.0,Yes,5.7,Placed,88.33333333333333,safe,Excellent
Gary Clark,78.6,57,51,71,Debate,23916.0,Yes,4.5,Not Placed,59.666666666666664,Need Improvement,Average
Jacob Rodriguez,62.9,41,63,94,Music,74133.0,Yes,7.0,Placed,66.0,safe,Average
Nicholas Gonzalez,98.3,41,52,32,NCC,80927.0,Yes,1.1,Not Placed,41.666666666666664,Need Improvement,Poor
Richard Young,74.2,86,93,100,Debate,59756.0,Yes,8.6,Placed,93.0,safe,Excellent
Ronald Clark,69.5,45,49,83,NCC,53902.0,No,4.9,Not Placed,59.0,Need Improvement,Average
Stephanie Clark,68.8,44,56,80,Music,100709.0,Yes,5.8,Not Placed,60.0,safe,Average
David Gonzalez,73.3,97,100,100,Debate,31805.0,Yes,9.0,Placed,99.0,safe,Excellent
Paul Williams,69.5,61,77,66,Music,126844.0,Yes,4.3,Placed,68.0,safe,Average
Sarah Smith,89.4,49,59,50,NCC,19003.0,Yes,2.5,Not Placed,52.666666666666664,Need Improvement,Average
Daniel Miller,77.1,74,73,88,Music,60156.0,Yes,7.2,Placed,78.33333333333333,safe,Good
Jessica Gonzalez,96.4,77,78,75,Debate,55910.0,Yes,5.7,Placed,76.66666666666667,safe,Good
Charles Moore,64.1,75,78,96,Music,47380.0,Yes,7.2,Placed,83.0,safe,Good
Joseph Gonzalez,66.7,61,51,67,Sports,99177.0,Yes,3.6,Not Placed,59.666666666666664,Need Improvement,Average
Robert Martin,83.9,61,66,95,Debate,94526.0,No,8.0,Placed,74.0,safe,Good
Ryan Nguyen,85.3,68,70,80,Sports,56882.0,Yes,6.7,Placed,72.66666666666667,safe,Good
Jacob Young,80.0,73,82,73,Debate,45928.0,Yes,4.5,Placed,76.0,safe,Good
Sarah Thompson,70.1,88,91,100,Sports,41137.0,No,10.0,Placed,93.0,safe,Excellent
Michael Wilson,87.4,41,53,77,Sports,94200.0,No,5.9,Not Placed,57.0,Need Improvement,Average
Ashley Jones,65.7,64,57,90,NCC,85084.0,Yes,6.3,Not Placed,70.33333333333333,safe,Good
Sarah Smith,78.4,64,84,100,Debate,63947.0,Yes,7.2,Placed,82.66666666666667,safe,Good
Jennifer Nguyen,62.7,56,50,54,Sports,49345.0,Yes,4.2,Not Placed,53.333333333333336,Need Improvement,Average
Emma Robinson,81.7,47,80,58,NCC,63232.0,Yes,3.4,Placed,61.666666666666664,safe,Average
Edward White,80.0,33,50,69,Volunteer,55122.0,No,3.7,Not Placed,50.666666666666664,Need Improvement,Average
Ronald Sanchez,96.8,83,84,100,Sports,73047.0,No,6.7,Placed,89.0,safe,Excellent
Joseph Taylor,100.0,60,76,63,Volunteer,64609.0,No,5.0,Placed,66.33333333333333,safe,Average
Jennifer Jones,74.3,29,56,74,Music,50463.0,Yes,4.2,Not Placed,53.0,Need Improvement,Average
Richard Walker,100.0,66,88,82,NCC,48768.0,No,6.7,Placed,78.66666666666667,safe,Good
Ryan King,83.7,53,69,79,Music,119064.0,Yes,5.2,Placed,67.0,safe,Average
Ashley Allen,100.0,61,75,66,Music,74003.0,No,3.3,Placed,67.33333333333333,safe,Average
Paul Taylor,73.5,56,63,69,NCC,116246.0,Yes,4.3,Placed,62.666666666666664,safe,Average
Sharon Ramirez,90.5,52,51,63,Sports,28571.0,No,5.4,Not Placed,55.333333333333336,Need Improvement,Average
Kenneth Thomas,74.4,39,41,42,Sports,85784.0,Yes,2.5,Not Placed,40.666666666666664,Need Improvement,Poor
Jason Brown,71.7,39,61,68,Music,64702.0,No,4.0,Placed,56.0,Need Improvement,Average
Elizabeth Garcia,72.7,58,70,89,Music,64702.0,Yes,6.5,Placed,72.33333333333333,safe,Good
Stephanie Ramirez,79.4,81,79,80,NCC,101074.0,Yes,6.6,Placed,80.0,safe,Good
Daniel Flores,69.4,77,70,86,Sports,86008.0,Yes,6.9,Placed,77.66666666666667,safe,Good
Michelle Wilson,100.0,85,91,100,Sports,32877.0,Yes,9.8,Placed,92.0,safe,Excellent
Jason Thompson,78.5,50,58,100,Sports,52796.0,No,7.5,Not Placed,69.33333333333333,safe,Average
Brian Gonzalez,76.2,65,69,83,NCC,71032.0,No,6.1,Placed,72.33333333333333,safe,Good
Mark Nguyen,88.7,58,93,86,Debate,113563.0,No,6.1,Placed,79.0,safe,Good
Patricia Moore,100.0,55,79,78,Sports,29608.0,No,5.6,Placed,70.66666666666667,safe,Good
Richard Martinez,73.6,58,51,62,Sports,130199.0,No,5.7,Not Placed,57.0,Need Improvement,Average
Jacob Perez,74.3,47,57,49,Debate,70706.0,Yes,2.9,Not Placed,51.0,Need Improvement,Average
George Ramirez,53.3,25,49,52,Sports,70408.0,No,3.0,Not Placed,42.0,Need Improvement,Poor
Sandra Torres,88.8,72,72,91,NCC,113861.0,No,7.4,Placed,78.33333333333333,safe,Good
Carol Johnson,74.9,47,54,44,NCC,94577.0,No,1.4,Not Placed,48.333333333333336,Need Improvement,Poor
Lisa Rodriguez,96.7,83,77,75,Volunteer,63284.0,Yes,6.6,Placed,78.33333333333333,safe,Good
Patricia Lee,92.5,56,80,73,NCC,28853.0,Yes,4.1,Placed,69.66666666666667,safe,Average
Paul Jackson,79.2,86,76,100,Music,87751.0,Yes,5.9,Placed,87.33333333333333,safe,Excellent
William King,71.7,47,65,79,Volunteer,82189.0,Yes,5.3,Placed,63.666666666666664,safe,Average
Susan Clark,68.6,49,63,62,Volunteer,58948.0,No,4.1,Placed,58.0,Need Improvement,Average
Jacob Jackson,79.9,67,68,70,Music,8000.0,No,6.5,Placed,68.33333333333333,safe,Average
Joshua Hernandez,84.0,94,94,100,Debate,40658.0,Yes,9.0,Placed,96.0,safe,Excellent
Richard Sanchez,69.6,72,84,100,Sports,81327.0,Yes,9.5,Placed,85.33333333333333,safe,Excellent
Elizabeth King,80.0,32,42,40,Sports,104060.0,Yes,1.9,Not Placed,38.0,At risk,Poor
Edward Torres,77.7,39,46,73,Volunteer,75531.0,Yes,4.9,Not Placed,52.666666666666664,Need Improvement,Average
Robert Williams,73.2,81,63,80,NCC,58807.0,Yes,6.4,Placed,74.66666666666667,safe,Good
Michael Thompson,56.8,52,76,100,Sports,87663.0,Yes,7.0,Placed,76.0,safe,Good
Gary Lee,75.1,53,72,70,Music,32657.0,Yes,4.5,Placed,65.0,safe,Average
Carol Sanchez,51.5,37,44,68,NCC,41927.0,No,5.3,Not Placed,49.666666666666664,Need Improvement,Poor
Nancy Brown,64.2,79,85,100,Debate,31093.0,No,9.2,Placed,88.0,safe,Excellent
Emily Davis,83.5,37,39,51,Sports,79351.0,Yes,3.9,Not Placed,42.333333333333336,Need Improvement,Poor
Kenneth Clark,64.4,58,75,79,Sports,77461.0,Yes,7.0,Placed,70.66666666666667,safe,Good
Nicholas Miller,73.8,68,70,76,NCC,94043.0,Yes,6.1,Placed,71.33333333333333,safe,Good
Andrew Garcia,91.6,65,64,78,Debate,8000.0,Yes,6.1,Placed,69.0,safe,Average
Rebecca Harris,70.7,47,90,48,Music,38808.0,No,3.2,Not Placed,61.666666666666664,safe,Average
Michael Scott,72.0,70,71,93,Sports,79804.0,Yes,6.1,Placed,78.0,safe,Good
Donald Lopez,65.9,58,52,57,Sports,34391.0,Yes,4.7,Not Placed,55.666666666666664,Need Improvement,Average
Ryan Thomas,84.7,56,68,100,Music,98803.0,No,5.7,Placed,74.66666666666667,safe,Good
Karen Jackson,85.5,76,81,82,Sports,140240.0,Yes,8.9,Placed,79.66666666666667,safe,Good
Linda Walker,71.8,56,62,76,Music,90623.0,No,6.6,Placed,64.66666666666667,safe,Average
Kenneth White,98.4,47,66,46,Volunteer,19528.0,Yes,3.6,Placed,53.0,Need Improvement,Average
Donna Davis,88.2,64,71,100,NCC,43249.0,No,8.6,Placed,78.33333333333333,safe,Good
Ryan Jackson,82.5,82,82,100,Music,127425.0,No,8.9,Placed,88.0,safe,Excellent
Kenneth Allen,94.3,75,100,91,Sports,41426.0,Yes,6.3,Placed,88.66666666666667,safe,Excellent
Jessica Perez,87.7,82,76,75,Music,62165.0,Yes,7.6,Placed,77.66666666666667,safe,Good
Joshua Lopez,94.6,52,60,57,Sports,58339.0,No,3.2,Placed,56.333333333333336,Need Improvement,Average
Daniel Scott,88.7,70,85,93,Sports,8000.0,Yes,6.9,Placed,82.66666666666667,safe,Good
Linda Smith,50.1,53,60,51,Music,69742.0,Yes,4.0,Placed,54.666666666666664,Need Improvement,Average
Donna Jones,80.6,50,50,60,Debate,43458.0,Yes,4.6,Not Placed,53.333333333333336,Need Improvement,Average
Lisa Hernandez,75.7,67,64,100,Debate,44310.0,Yes,8.2,Placed,77.0,safe,Good
Edward Gonzalez,89.1,42,40,43,Debate,64702.0,No,2.1,Not Placed,41.666666666666664,Need Improvement,Poor
Daniel Miller,69.1,100,87,100,Volunteer,37189.0,Yes,10.0,Placed,95.66666666666667,safe,Excellent
Nicholas Anderson,87.4,53,59,62,Sports,53660.0,No,4.0,Not Placed,58.0,Need Improvement,Average
Karen Ramirez,81.9,51,59,53,Volunteer,31610.0,Yes,3.9,Not Placed,54.333333333333336,Need Improvement,Average
John Nguyen,76.1,63,85,100,Volunteer,77108.0,No,7.7,Placed,82.66666666666667,safe,Good
Nancy Lewis,48.7,41,58,58,NCC,20308.0,Yes,2.8,Not Placed,52.333333333333336,Need Improvement,Average
Cynthia Smith,70.1,62,79,85,Music,71084.0,Yes,5.4,Placed,75.33333333333333,safe,Good
Patricia Ramirez,73.0,82,83,100,Sports,77118.0,Yes,9.2,Placed,88.33333333333333,safe,Excellent
Lisa Jackson,70.7,58,63,54,Sports,34181.0,Yes,4.2,Placed,58.333333333333336,Need Improvement,Average
Amanda Perez,66.1,44,48,52,NCC,99538.0,No,3.3,Not Placed,48.0,Need Improvement,Poor
Kimberly Jones,74.2,17,23,29,NCC,90255.0,No,1.1,Not Placed,23.0,At risk,Poor
Deborah Thompson,80.1,23,45,24,Volunteer,89653.0,No,1.8,Not Placed,30.666666666666668,At risk,Poor
Jennifer Hill,80.0,82,88,69,Music,98148.0,Yes,4.9,Placed,79.66666666666667,safe,Good
Steven Walker,85.1,64,82,98,NCC,98340.0,Yes,6.3,Placed,81.33333333333333,safe,Good
Charles Walker,81.5,62,91,93,Sports,42902.0,Yes,7.7,Placed,82.0,safe,Good
Jennifer Walker,72.2,62,56,66,Sports,98593.0,Yes,5.3,Not Placed,61.333333333333336,safe,Average
Edward Young,70.1,63,59,55,Debate,19262.0,Yes,3.3,Not Placed,59.0,Need Improvement,Average
William Johnson,71.5,54,65,61,Sports,83116.0,Yes,3.8,Placed,60.0,safe,Average
Betty Ramirez,77.8,61,79,71,Sports,57140.0,Yes,4.6,Placed,70.33333333333333,safe,Good
Betty Martinez,80.0,65,66,97,Debate,23988.0,No,7.7,Placed,76.0,safe,Good
George Sanchez,90.6,45,69,67,Debate,77494.0,Yes,2.9,Placed,60.333333333333336,safe,Average
Carol Martinez,63.8,43,55,72,Sports,107648.0,Yes,5.1,Not Placed,56.666666666666664,Need Improvement,Average
Paul Allen,92.8,94,92,84,Volunteer,53416.0,Yes,6.5,Placed,90.0,safe,Excellent
Jason Martinez,90.2,88,92,100,Sports,63933.0,Yes,7.5,Placed,93.33333333333333,safe,Excellent
Nicholas Scott,73.2,65,78,100,Music,74475.0,Yes,6.8,Placed,81.0,safe,Good
Cynthia Sanchez,82.4,67,76,93,Sports,84086.0,Yes,5.8,Placed,78.66666666666667,safe,Good
Donald Allen,65.5,71,87,97,Volunteer,31743.0,Yes,7.6,Placed,85.0,safe,Excellent
Sarah Walker,55.9,39,51,71,NCC,82394.0,Yes,3.7,Not Placed,53.666666666666664,Need Improvement,Average
Ronald Lee,96.1,67,76,70,Music,34903.0,No,5.7,Placed,71.0,safe,Good
Edward Martinez,96.7,51,55,48,Volunteer,82294.0,Yes,4.3,Not Placed,51.333333333333336,Need Improvement,Average
Joseph Miller,77.3,61,72,71,Music,30313.0,No,6.5,Placed,68.0,safe,Average
Michael Harris,72.8,32,49,32,Volunteer,35813.0,Yes,1.2,Not Placed,37.666666666666664,At risk,Poor
Lisa Thompson,91.1,58,83,99,NCC,89260.0,No,6.2,Placed,80.0,safe,Good
William Flores,93.0,71,78,73,Sports,74568.0,Yes,6.6,Placed,74.0,safe,Good
Kevin Thompson,88.7,77,73,76,NCC,55911.0,Yes,7.2,Placed,75.33333333333333,safe,Good
David Miller,63.6,67,57,71,Volunteer,63125.0,Yes,4.8,Not Placed,65.0,safe,Average
Stephanie Wilson,80.0,73,75,81,Music,64702.0,Yes,6.2,Placed,76.33333333333333,safe,Good
David Jones,74.6,81,80,91,NCC,63527.0,Yes,7.5,Placed,84.0,safe,Good
Mary Wilson,66.0,45,48,65,Debate,66775.0,Yes,6.0,Not Placed,52.666666666666664,Need Improvement,Average
William Hill,84.0,66,62,74,Debate,57842.0,Yes,5.4,Placed,67.33333333333333,safe,Average
Sharon Jackson,66.5,55,53,43,NCC,50220.0,Yes,3.4,Not Placed,50.333333333333336,Need Improvement,Average
Daniel Miller,88.6,63,67,87,Sports,64702.0,No,6.0,Placed,72.33333333333333,safe,Good
Patricia Ramirez,70.2,59,64,77,Debate,40040.0,No,6.9,Placed,66.66666666666667,safe,Average
Donna Martin,98.8,75,87,92,NCC,33149.0,No,7.0,Placed,84.66666666666667,safe,Good
Stephanie Wright,88.2,89,85,100,Debate,8000.0,No,8.1,Placed,91.33333333333333,safe,Excellent
